basketball-v2/Iteration,Average/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,GaussianMLPPolicy/KLAfter,basketball-v2/TerminationRate,GaussianMLPPolicy/Entropy,basketball-v2/AverageReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/Average/SuccessRate,Average/TerminationRate,basketball-v2/AverageDiscountedReturn,MetaTest/Average/AverageReturn,Average/MinReturn,Average/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,GaussianMLPPolicy/KLBefore,basketball-v2/MaxReturn,Average/NumEpisodes,MetaTest/basketball-v2/SuccessRate,basketball-v2/SuccessRate,GaussianMLPPolicy/LossAfter,MetaTest/Average/NumEpisodes,Iteration,MetaTest/Average/Iteration,MetaTest/basketball-v2/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,basketball-v2/MinReturn,Average/MaxReturn,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,TotalEnvSteps,basketball-v2/NumEpisodes,GaussianMLPPolicy/LossBefore,MetaTest/basketball-v2/StdReturn,Average/SuccessRate,Average/Iteration,MetaTest/basketball-v2/MaxReturn,MetaTest/Average/MaxReturn,MetaTest/basketball-v2/MinReturn
1364,602.5681313084413,2.8481163099058904e-05,0.004801399074494839,0.0,-1.1224538087844849,4087.068528349786,3649.660042294384,0.0,0.84,0.0,602.5681313084413,3649.660042294384,24.671766351335837,996.2478157102877,3649.660042294383,996.2478157102877,0.0,4620.796894213148,200,0.84,0.855,-1.1166359399794601e-05,50,1364,1364,1364,1454.0916329946156,0.0,24.671766351335837,4620.796894213148,50,4087.068528349786,3649.660042294383,19.879676110229916,273000000,200,1.7314803699264303e-05,1454.0916329946156,0.855,1364,4614.483698180739,4614.483698180739,19.879676110229916
1365,611.6602040687126,3.334821531097987e-05,0.005089788697659969,0.0,-1.1307868957519531,4169.690392861125,3719.034916621641,0.0,0.84,0.0,611.6602040687126,3719.034916621641,30.658238199750997,796.4315566136784,3719.0349166216415,796.4315566136784,0.0,4619.0368647790365,200,0.84,0.895,-3.913336695404723e-05,50,1365,1365,1365,1368.7918383409412,0.0,30.658238199750997,4619.0368647790365,50,4169.690392861125,3719.0349166216415,44.926365199998415,273200000,200,-5.7851516430673655e-06,1368.7918383409412,0.895,1365,4606.763680124062,4606.763680124062,44.926365199998415
1366,590.47938879426,2.4847512577252928e-05,0.004811790306121111,0.0,-1.1125982999801636,4026.4113871991203,3521.833787071188,0.0,0.82,0.0,590.47938879426,3521.833787071188,63.683430167162925,852.6815834554027,3521.833787071188,852.6815834554027,0.0,4619.185119278969,200,0.82,0.84,-8.258227353508119e-06,50,1366,1366,1366,1622.1989078717093,0.0,63.683430167162925,4619.185119278969,50,4026.4113871991203,3521.833787071188,15.910119644625468,273400000,200,1.658928522374481e-05,1622.1989078717093,0.84,1366,4612.366764764589,4612.366764764589,15.910119644625468
1367,611.2349431897217,4.334238838055171e-05,0.00586470915004611,0.0,-1.1088305711746216,4128.485570726957,3719.9380548871513,0.0,0.82,0.0,611.2349431897217,3719.9380548871513,104.82747378037706,789.6544999276941,3719.9380548871504,789.6544999276941,0.0,4621.8005403859515,200,0.82,0.89,-3.940273745683953e-05,50,1367,1367,1367,1487.500813066604,0.0,104.82747378037706,4621.8005403859515,50,4128.485570726957,3719.9380548871504,23.727546865708025,273600000,200,3.939650923712179e-06,1487.500813066604,0.89,1367,4615.706679558592,4615.706679558592,23.727546865708025
1368,587.044725281407,4.4284921727921756e-05,0.006096809171140194,0.0,-1.109823226928711,3997.0726273240302,3755.980399342226,0.0,0.84,0.0,587.044725281407,3755.980399342226,18.27952128212671,924.1842260488816,3755.980399342226,924.1842260488816,0.0,4616.296170341273,200,0.84,0.86,-4.607628579833545e-05,50,1368,1368,1368,1355.7295513792656,0.0,18.27952128212671,4616.296170341273,50,3997.0726273240302,3755.980399342226,65.06907500448804,273800000,200,-1.7913640704136924e-06,1355.7295513792656,0.86,1368,4611.279770680221,4611.279770680221,65.06907500448804
1369,608.3623112075455,2.5601497327443212e-05,0.004948189482092857,0.0,-1.1008797883987427,4137.178433221546,4012.3840112535195,0.0,0.82,0.0,608.3623112075455,4012.3840112535195,533.1625939616881,682.2880073335558,4012.384011253519,682.2880073335558,0.0,4620.4633185857565,200,0.82,0.87,-1.712128141662106e-05,50,1369,1369,1369,1146.2563787020558,0.0,533.1625939616881,4620.4633185857565,50,4137.178433221546,4012.384011253519,15.89885494745208,274000000,200,8.480215910822153e-06,1146.2563787020558,0.87,1369,4617.078593916384,4617.078593916384,15.89885494745208
1370,616.3847559897678,5.46674618817633e-06,0.002837453968822956,0.0,-1.110106348991394,4192.466308530024,4077.3677469585673,0.0,0.86,0.0,616.3847559897678,4077.3677469585673,2815.085410502046,554.6086782421262,4077.367746958567,554.6086782421262,0.0,4618.096153886421,200,0.86,0.9,-9.730130841489881e-06,50,1370,1370,1370,943.7443624738415,0.0,2815.085410502046,4618.096153886421,50,4192.466308530024,4077.367746958567,261.4409410828548,274200000,200,-4.263384653313551e-06,943.7443624738415,0.9,1370,4613.935377851452,4613.935377851452,261.4409410828548
1371,615.726730960791,3.0088638595771044e-05,0.005259040277451277,0.0,-1.0997525453567505,4221.04374548894,3753.4099344785127,0.0,0.86,0.0,615.726730960791,3753.4099344785127,252.35053768980035,705.8988631539148,3753.4099344785122,705.8988631539148,0.0,4620.83836742003,200,0.86,0.855,-2.1706260667997412e-05,50,1371,1371,1371,1402.6854850460138,0.0,252.35053768980035,4620.83836742003,50,4221.04374548894,3753.4099344785122,15.390102544110603,274400000,200,8.382377927773632e-06,1402.6854850460138,0.855,1371,4607.221633528479,4607.221633528479,15.390102544110603
1372,590.5604513023155,3.97636613342911e-05,0.0053472816944122314,0.0,-1.0686051845550537,4006.88323275013,3832.3938171973437,0.0,0.86,0.0,590.5604513023155,3832.3938171973437,27.408171978099556,808.1603640720298,3832.3938171973437,808.1603640720298,0.0,4620.459498578019,200,0.86,0.845,-1.6413130651926622e-05,50,1372,1372,1372,1344.526171413365,0.0,27.408171978099556,4620.459498578019,50,4006.88323275013,3832.3938171973437,37.961706803668626,274600000,200,2.335053068236448e-05,1344.526171413365,0.845,1372,4611.805736326931,4611.805736326931,37.961706803668626
1373,621.0622241853988,1.3520460925064981e-05,0.004366614390164614,0.0,-1.1257343292236328,4256.228203407803,3939.328151971677,0.0,0.88,0.0,621.0622241853988,3939.328151971677,574.9742109313585,595.5262077034313,3939.328151971677,595.5262077034313,0.0,4619.269686552107,200,0.88,0.905,-5.533672447199933e-05,50,1373,1373,1373,1193.3065493887773,0.0,574.9742109313585,4619.269686552107,50,4256.228203407803,3939.328151971677,3.740770271750849,274800000,200,-4.181626354693435e-05,1193.3065493887773,0.905,1373,4608.48301105572,4608.48301105572,3.740770271750849
1374,603.1952410890648,2.9558490496128798e-05,0.004892522469162941,0.0,-1.1755048036575317,4126.650873169914,4170.645473990106,0.0,0.88,0.0,603.1952410890648,4170.645473990106,309.6627398167219,755.7744359961589,4170.6454739901055,755.7744359961589,0.0,4618.793304651854,200,0.88,0.9,-6.400734127964824e-05,50,1374,1374,1374,742.8661647918995,0.0,309.6627398167219,4618.793304651854,50,4126.650873169914,4170.6454739901055,551.6403780075595,275000000,200,-3.444885078351945e-05,742.8661647918995,0.9,1374,4611.671301937934,4611.671301937934,551.6403780075595
1375,606.9193509159969,1.3636072253575549e-05,0.004090435337275267,0.0,-1.2066079378128052,4146.20379439064,4054.8278901620997,0.0,0.84,0.0,606.9193509159969,4054.8278901620997,1458.1766164146316,580.0841001309091,4054.8278901620997,580.0841001309091,0.0,4619.771462460582,200,0.84,0.9,-3.10581672238186e-05,50,1375,1375,1375,1033.8053893397243,0.0,1458.1766164146316,4619.771462460582,50,4146.20379439064,4054.8278901620997,40.38815748532455,275200000,200,-1.742209497024305e-05,1033.8053893397243,0.9,1375,4603.969498453238,4603.969498453238,40.38815748532455
1376,612.3033168709766,4.654564691009e-06,0.0027449671179056168,0.0,-1.2343424558639526,4181.250258227633,4188.921659349716,0.0,0.86,0.0,612.3033168709766,4188.921659349716,3168.1777462734344,559.6354599248351,4188.921659349716,559.6354599248351,0.0,4620.622510402445,200,0.86,0.91,-2.1151407054276206e-05,50,1376,1376,1376,786.6949770557266,0.0,3168.1777462734344,4620.622510402445,50,4181.250258227633,4188.921659349716,144.51003378415984,275400000,200,-1.6496842363267206e-05,786.6949770557266,0.91,1376,4610.3760065305105,4610.3760065305105,144.51003378415984
1377,608.7844619886262,2.951125389927256e-05,0.004562382586300373,0.0,-1.2335511445999146,4174.764903722316,4021.7708458040834,0.0,0.92,0.0,608.7844619886262,4021.7708458040834,536.2449703390688,681.8959770040468,4021.7708458040834,681.8959770040468,0.0,4616.597457134122,200,0.92,0.875,-2.9172288122936152e-05,50,1377,1377,1377,1149.074889141925,0.0,536.2449703390688,4616.597457134122,50,4174.764903722316,4021.7708458040834,17.517448656415947,275600000,200,3.3896577633640845e-07,1149.074889141925,0.875,1377,4608.957983626794,4608.957983626794,17.517448656415947
1378,614.1820410253142,3.7929621612420306e-06,0.0022428862284868956,0.0,-1.201834797859192,4207.389545808485,4219.615543326265,0.0,0.9,0.0,614.1820410253142,4219.615543326265,2907.2796432839577,559.3288815280345,4219.615543326265,559.3288815280345,0.0,4620.882558922042,200,0.9,0.87,2.1244171875878237e-05,50,1378,1378,1378,752.411047322326,0.0,2907.2796432839577,4620.882558922042,50,4207.389545808485,4219.615543326265,335.58163213329334,275800000,200,2.5037134037120268e-05,752.411047322326,0.87,1378,4608.448256227878,4608.448256227878,335.58163213329334
1379,619.0181210702513,3.655888303910615e-05,0.005334471818059683,0.0,-1.2163219451904297,4234.173041417604,3843.4400675310726,0.0,0.84,0.0,619.0181210702513,3843.4400675310726,36.96261501107795,686.7813664071751,3843.4400675310726,686.7813664071751,0.0,4619.023594223375,200,0.84,0.945,-4.4126762077212334e-05,50,1379,1379,1379,1324.3785415741695,0.0,36.96261501107795,4619.023594223375,50,4234.173041417604,3843.4400675310726,24.482965820334528,276000000,200,-7.5678790381061845e-06,1324.3785415741695,0.945,1379,4609.357508849386,4609.357508849386,24.482965820334528
1380,607.2341263890795,2.78624688689888e-05,0.005358134396374226,0.0,-1.2127550840377808,4145.7615446266545,3841.1343296705927,0.0,0.84,0.0,607.2341263890795,3841.1343296705927,113.32374750946758,719.2350380087508,3841.134329670592,719.2350380087508,0.0,4621.996046790439,200,0.84,0.875,-2.572417179180775e-05,50,1380,1380,1380,1338.304824865145,0.0,113.32374750946758,4621.996046790439,50,4145.7615446266545,3841.134329670592,43.25510788236511,276200000,200,2.1382970771810506e-06,1338.304824865145,0.875,1380,4607.056886466942,4607.056886466942,43.25510788236511
1381,607.7247603289244,4.098815952602308e-05,0.005598204676061869,0.0,-1.1891374588012695,4138.261930656346,3928.3158341950593,0.0,0.82,0.0,607.7247603289244,3928.3158341950593,55.746678083973855,711.119084026203,3928.3158341950593,711.119084026203,0.0,4620.876724510571,200,0.82,0.86,-2.0337389287305996e-05,50,1381,1381,1381,1258.0362696015814,0.0,55.746678083973855,4620.876724510571,50,4138.261930656346,3928.3158341950593,42.176425647526536,276400000,200,2.0650770238717087e-05,1258.0362696015814,0.86,1381,4610.8748840090975,4610.8748840090975,42.176425647526536
1382,616.8414451825212,3.903138895111624e-05,0.0050230068154633045,0.0,-1.2175750732421875,4168.095179287206,3978.253374350137,0.0,0.82,0.0,616.8414451825212,3978.253374350137,372.3719934714306,773.5917489025221,3978.253374350137,773.5917489025221,0.0,4621.311012379438,200,0.82,0.925,-6.431601650547236e-05,50,1382,1382,1382,1128.054172388681,0.0,372.3719934714306,4621.311012379438,50,4168.095179287206,3978.253374350137,15.908905784872541,276600000,200,-2.528462755435612e-05,1128.054172388681,0.925,1382,4607.264321813421,4607.264321813421,15.908905784872541
1383,598.1906652254489,3.870225009450223e-05,0.006125926040112972,0.0,-1.2382936477661133,4070.8654397010887,4041.7045988553605,0.0,0.86,0.0,598.1906652254489,4041.7045988553605,425.0978364388666,657.6575537463787,4041.704598855361,657.6575537463787,0.0,4623.4699831397,200,0.86,0.85,-5.66669441468548e-05,50,1383,1383,1383,1140.4526207755368,0.0,425.0978364388666,4623.4699831397,50,4070.8654397010887,4041.704598855361,56.717738945671556,276800000,200,-1.796469405235257e-05,1140.4526207755368,0.85,1383,4616.963289574988,4616.963289574988,56.717738945671556
1384,619.4039153466108,1.7597871192265302e-05,0.004004901275038719,0.0,-1.2964189052581787,4214.968663845907,4036.1505351139285,0.0,0.82,0.0,619.4039153466108,4036.1505351139285,70.83380592969007,653.5782899485598,4036.150535113928,653.5782899485598,0.0,4624.127858347929,200,0.82,0.945,-6.323946581687778e-05,50,1384,1384,1384,987.7807033374023,0.0,70.83380592969007,4624.127858347929,50,4214.968663845907,4036.150535113928,49.80001462364763,277000000,200,-4.564159462461248e-05,987.7807033374023,0.945,1384,4609.087225885617,4609.087225885617,49.80001462364763
1385,597.7674417535383,4.143926162214484e-05,0.005451971665024757,0.0,-1.3190823793411255,4076.0632364447956,3923.2493263092833,0.0,0.86,0.0,597.7674417535383,3923.2493263092833,48.4262108310957,780.2289704445019,3923.249326309283,780.2289704445019,0.0,4621.298522502764,200,0.86,0.91,-5.5220210924744606e-05,50,1385,1385,1385,1182.990855844945,0.0,48.4262108310957,4621.298522502764,50,4076.0632364447956,3923.249326309283,42.77314769510814,277200000,200,-1.3780949302599765e-05,1182.990855844945,0.91,1385,4609.625108816324,4609.625108816324,42.77314769510814
1386,618.0442159067002,2.218410662635506e-05,0.004332403652369976,0.0,-1.2938241958618164,4196.715121491686,4013.680243055931,0.0,0.86,0.0,618.0442159067002,4013.680243055931,28.816332512856704,767.9570755467461,4013.680243055931,767.9570755467461,0.0,4619.910118631803,200,0.86,0.885,-7.896916827121458e-07,50,1386,1386,1386,1153.8673083852004,0.0,28.816332512856704,4619.910118631803,50,4196.715121491686,4013.680243055931,31.99802470646892,277400000,200,2.1394414943642914e-05,1153.8673083852004,0.885,1386,4611.999342713059,4611.999342713059,31.99802470646892
1387,609.8213725232785,2.158713232347509e-05,0.004045088309794664,0.0,-1.3064554929733276,4164.24935385224,4201.739505463326,0.0,0.82,0.0,609.8213725232785,4201.739505463326,23.39109160614028,842.7960766414847,4201.739505463325,842.7960766414847,0.0,4622.566093127933,200,0.82,0.945,-3.141679189866409e-05,50,1387,1387,1387,685.0521349355946,0.0,23.39109160614028,4622.566093127933,50,4164.24935385224,4201.739505463325,1453.3609001922578,277600000,200,-9.829659575188998e-06,685.0521349355946,0.945,1387,4616.492889773277,4616.492889773277,1453.3609001922578
1388,633.0805352859566,2.1551406916842097e-05,0.0044598267413675785,0.0,-1.3144454956054688,4373.382833253063,3860.3973215163396,0.0,0.8,0.0,633.0805352859566,3860.3973215163396,21.634339691076523,512.7636499917896,3860.39732151634,512.7636499917896,0.0,4620.691951775934,200,0.8,0.945,-2.680237594177015e-05,50,1388,1388,1388,1240.1201755852605,0.0,21.634339691076523,4620.691951775934,50,4373.382833253063,3860.39732151634,40.053274580282874,277800000,200,-5.250969024928054e-06,1240.1201755852605,0.945,1388,4609.975555805779,4609.975555805779,40.053274580282874
1389,583.8013259192127,4.512991654337384e-05,0.006135527975857258,0.0,-1.33664870262146,3921.051846370015,4033.009233763198,0.0,0.92,0.0,583.8013259192127,4033.009233763198,145.04695980858634,706.375972190234,4033.0092337631986,706.375972190234,0.0,4619.804324488158,200,0.92,0.75,-6.524631317006424e-05,50,1389,1389,1389,1048.9741305719645,0.0,145.04695980858634,4619.804324488158,50,3921.051846370015,4033.0092337631986,488.5059232923063,278000000,200,-2.0116396626690403e-05,1048.9741305719645,0.75,1389,4612.685626390978,4612.685626390978,488.5059232923063
1390,622.0239563846209,4.420672848937102e-05,0.005675055086612701,0.0,-1.3829363584518433,4250.92309839396,3791.5124946380843,0.0,0.82,0.0,622.0239563846209,3791.5124946380843,392.53889374253464,599.4455911667369,3791.512494638084,599.4455911667369,0.0,4621.328911785282,200,0.82,0.905,-8.304158109240234e-05,50,1390,1390,1390,1351.6174620678928,0.0,392.53889374253464,4621.328911785282,50,4250.92309839396,3791.512494638084,40.506401396378294,278200000,200,-3.883485260303132e-05,1351.6174620678928,0.905,1390,4614.052227717357,4614.052227717357,40.506401396378294
1391,597.3448070745011,3.529612877173349e-05,0.006083343178033829,0.0,-1.4358597993850708,4010.9034080792976,4081.8257019587245,0.0,0.86,0.0,597.3448070745011,4081.8257019587245,442.1093974950779,782.9853822464997,4081.825701958724,782.9853822464997,0.0,4624.046095628808,200,0.86,0.835,-8.137682743836194e-05,50,1391,1391,1391,972.0908109635649,0.0,442.1093974950779,4624.046095628808,50,4010.9034080792976,4081.825701958724,420.69392982133627,278400000,200,-4.608069866662845e-05,972.0908109635649,0.835,1391,4610.070029099398,4610.070029099398,420.69392982133627
1392,603.6852570676073,2.3540909751318395e-05,0.004791716113686562,0.0,-1.5100688934326172,4112.99047825218,4006.2243241386327,0.0,0.86,0.0,603.6852570676073,4006.2243241386327,22.58278161573658,746.3957099879462,4006.224324138632,746.3957099879462,0.0,4623.905885925642,200,0.86,0.84,-8.352533041033894e-05,50,1392,1392,1392,947.4689010670552,0.0,22.58278161573658,4623.905885925642,50,4112.99047825218,4006.224324138632,358.60243965480555,278600000,200,-5.998442065902054e-05,947.4689010670552,0.84,1392,4612.580515895336,4612.580515895336,358.60243965480555
1393,605.6140556051644,3.853772705042502e-05,0.004509384278208017,0.0,-1.5036412477493286,4097.305810884834,4113.988784009063,0.0,0.88,0.0,605.6140556051644,4113.988784009063,340.60067679028595,679.2872161547872,4113.988784009063,679.2872161547872,0.0,4620.575362847693,200,0.88,0.84,-3.3428055758122355e-05,50,1393,1393,1393,891.3073046262908,0.0,340.60067679028595,4620.575362847693,50,4097.305810884834,4113.988784009063,392.83667452116106,278800000,200,5.109671292302664e-06,891.3073046262908,0.84,1393,4610.788237504657,4610.788237504657,392.83667452116106
1394,619.8567956193509,2.189339431879489e-05,0.004070088267326355,0.0,-1.5029048919677734,4241.334361915149,3942.7509042439715,0.0,0.88,0.0,619.8567956193509,3942.7509042439715,118.3139567015029,589.2515503561796,3942.750904243972,589.2515503561796,0.0,4622.180064010317,200,0.88,0.92,-2.1312576791387983e-05,50,1394,1394,1394,965.3216387924685,0.0,118.3139567015029,4622.180064010317,50,4241.334361915149,3942.750904243972,667.378965651436,279000000,200,5.808175274069072e-07,965.3216387924685,0.92,1394,4608.87937541292,4608.87937541292,667.378965651436
1395,614.4548115158267,7.876210474933032e-06,0.003732462180778384,0.0,-1.5224882364273071,4198.0258572937055,3795.389290821345,0.0,0.84,0.0,614.4548115158267,3795.389290821345,2755.444995896113,573.8391000493635,3795.389290821345,573.8391000493635,0.0,4618.018832063993,200,0.84,0.88,-2.1945857952232473e-05,50,1395,1395,1395,1361.7461876556767,0.0,2755.444995896113,4618.018832063993,50,4198.0258572937055,3795.389290821345,24.81446886218023,279200000,200,-1.406964747729944e-05,1361.7461876556767,0.88,1395,4606.559099597787,4606.559099597787,24.81446886218023
1396,629.1268323762008,3.3574074222997297e-06,0.0017717804294079542,0.0,-1.5119898319244385,4296.046852087517,3841.2453752126853,0.0,0.8,0.0,629.1268323762008,3841.2453752126853,2765.195809902891,530.9771886543108,3841.2453752126858,530.9771886543108,0.0,4620.019454956639,200,0.8,0.895,4.690334662882378e-06,50,1396,1396,1396,1064.4685218988097,0.0,2765.195809902891,4620.019454956639,50,4296.046852087517,3841.2453752126858,43.62931290852229,279400000,200,8.047742085182108e-06,1064.4685218988097,0.895,1396,4610.854144949926,4610.854144949926,43.62931290852229
