basketball-v2/Iteration,Average/Iteration,MetaTest/Average/Iteration,Average/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,basketball-v2/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/StdReturn,Average/MaxReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Iteration,basketball-v2/AverageReturn,basketball-v2/NumEpisodes,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/MaxReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/Iteration,basketball-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,Average/MinReturn
1242,1242,1242,0.88,6.0664474176519434e-05,719.228784916832,248600000,50,4618.110417569773,4234.8015254976035,4615.812982640389,0.92,1168.962086351229,0.0,601.3814027228196,0.0,50,4161.200253604765,4234.8015254976035,0.0,719.228784916832,4618.110417569773,612.4817048346903,4234.8015254976035,1242,4161.200253604765,200,604.9382332923196,0.006351275835186243,4615.812982640389,0.0,601.3814027228196,0.92,-3.031034111700137e-06,-6.369550828821957e-05,1242,0.88,200,-0.4817691147327423,0.0,604.9382332923196,612.4817048346903,4234.8015254976035,1168.962086351229
1243,1243,1243,0.775,3.2847710826899856e-05,795.8322664757012,248800000,50,4616.314358601574,4198.093102446583,4615.725576815379,0.88,35.47641729760691,0.0,45.52015158846221,0.0,50,3967.5228621018746,4198.093102446583,0.0,795.8322664757012,4616.314358601574,741.321026231251,4198.093102446583,1243,3967.5228621018746,200,579.4313545066275,0.005296704825013876,4615.725576815379,0.0,45.52015158846221,0.88,1.616133886273019e-05,-1.6686371964169666e-05,1243,0.775,200,-0.4617008864879608,0.0,579.4313545066275,741.321026231251,4198.093102446583,35.47641729760691
1244,1244,1244,0.905,6.119307727203704e-06,521.3804850221113,249000000,50,4615.956837570163,4279.579911866615,4613.048532715583,0.9,3115.7835830686454,0.0,3149.042352320126,0.0,50,4156.252667346475,4279.5799118666155,0.0,521.3804850221113,4615.956837570163,580.710192519737,4279.579911866615,1244,4156.252667346475,200,605.6372843403653,0.0032386723905801773,4613.048532715583,0.0,3149.042352320126,0.9,-2.5625218768254854e-05,-3.174452649545856e-05,1244,0.905,200,-0.5073604583740234,0.0,605.6372843403653,580.710192519737,4279.5799118666155,3115.7835830686454
1245,1245,1245,0.97,1.0785715858219191e-05,476.1976606785627,249200000,50,4612.926318560612,4311.865945219679,4612.324592758445,0.9,652.2995656360258,0.0,3150.731225244266,0.0,50,4380.169797011115,4311.865945219679,0.0,476.1976606785627,4612.926318560612,488.37187216896405,4311.865945219679,1245,4380.169797011115,200,634.7723267112245,0.0034742585849016905,4612.324592758445,0.0,3150.731225244266,0.9,-3.964455027016811e-05,-5.04302661283873e-05,1245,0.97,200,-0.5725646615028381,0.0,634.7723267112245,488.37187216896405,4311.865945219679,652.2995656360258
1246,1246,1246,0.805,1.6943477930908557e-05,513.2253630994354,249400000,50,4615.971460009813,4272.720430696583,4611.7991774377415,0.88,745.642838882281,0.0,3151.4069715035257,0.0,50,3955.3762446661435,4272.720430696583,0.0,513.2253630994354,4615.971460009813,642.631981432866,4272.720430696583,1246,3955.3762446661435,200,578.8138852331451,0.0038379065226763487,4611.7991774377415,0.0,3151.4069715035257,0.88,2.719464828260243e-05,1.0251170351693872e-05,1246,0.805,200,-0.5381880402565002,0.0,578.8138852331451,642.631981432866,4272.720430696583,745.642838882281
1247,1247,1247,0.93,3.4483437048038468e-06,536.5558301143627,249600000,50,4619.7999650865895,4282.478626279336,4611.104355907283,0.9,3181.518262811744,0.0,3167.7325510124133,0.0,50,4293.401907335899,4282.478626279336,0.0,536.5558301143627,4619.7999650865895,498.55806802139506,4282.478626279336,1247,4293.401907335899,200,622.8643807774223,0.002075439551845193,4611.104355907283,0.0,3167.7325510124133,0.9,2.666623367986176e-05,2.3217889975057915e-05,1247,0.93,200,-0.4981709122657776,0.0,622.8643807774223,498.55806802139506,4282.478626279336,3181.518262811744
1248,1248,1248,0.94,1.05941180663649e-05,520.7352272325697,249800000,50,4616.295906393922,4302.899845621169,4610.940835327549,0.92,50.531414084609864,0.0,3203.395044034461,0.0,50,4281.311323600401,4302.89984562117,0.0,520.7352272325697,4616.295906393922,559.057490644907,4302.899845621169,1248,4281.311323600401,200,620.1150242757748,0.0039010196924209595,4610.940835327549,0.0,3203.395044034461,0.92,-3.211716466466896e-05,-4.271128273103386e-05,1248,0.94,200,-0.542694091796875,0.0,620.1150242757748,559.057490644907,4302.89984562117,50.531414084609864
1249,1249,1249,0.835,2.6165280814893777e-05,526.553260441233,250000000,50,4615.99973085308,4286.803109065709,4618.145621039796,0.9,475.04271919584653,0.0,3164.8522509805025,0.0,50,4012.544298476469,4286.803109065709,0.0,526.553260441233,4615.99973085308,645.7848167462784,4286.803109065709,1249,4012.544298476469,200,587.3166081749137,0.005019699223339558,4618.145621039796,0.0,3164.8522509805025,0.9,-5.15590500071994e-06,-3.132118581561372e-05,1249,0.835,200,-0.5472469329833984,0.0,587.3166081749137,645.7848167462784,4286.803109065709,475.04271919584653
1250,1250,1250,0.78,5.123223445480107e-06,513.3397047350168,250200000,50,4618.856238965657,4294.364541596318,4616.692049079399,0.88,3143.092777967931,0.0,3178.7143215362157,0.0,50,4063.7698566518816,4294.364541596317,0.0,513.3397047350168,4618.856238965657,612.0104072175674,4294.364541596318,1250,4063.7698566518816,200,591.8656893185264,0.002981259021908045,4616.692049079399,0.0,3178.7143215362157,0.88,6.146116447780514e-06,1.0228930023004068e-06,1250,0.78,200,-0.5401344299316406,0.0,591.8656893185264,612.0104072175674,4294.364541596317,3143.092777967931
1251,1251,1251,0.935,8.132934453897178e-06,765.2646097059882,250400000,50,4617.3139000841165,4221.671169866597,4614.135812307069,0.88,537.8304887818213,0.0,144.10291728049282,0.0,50,4265.357315246155,4221.671169866597,0.0,765.2646097059882,4617.3139000841165,572.8158123738948,4221.671169866597,1251,4265.357315246155,200,618.3797154739214,0.0034435559064149857,4614.135812307069,0.0,144.10291728049282,0.88,-5.907770173507743e-06,-1.404070462740492e-05,1251,0.935,200,-0.5489363074302673,0.0,618.3797154739214,572.8158123738948,4221.671169866597,537.8304887818213
1252,1252,1252,0.815,5.586340193985961e-06,533.5244193493075,250600000,50,4611.037542176298,4283.284029268595,4618.751442939327,0.88,3149.0425987820895,0.0,3175.8584840198478,0.0,50,4092.082493195133,4283.284029268594,0.0,533.5244193493075,4611.037542176298,596.2021210758602,4283.284029268595,1252,4092.082493195133,200,594.8872264667422,0.0032142181880772114,4618.751442939327,0.0,3175.8584840198478,0.88,-1.1505901056807488e-05,-1.709224125079345e-05,1252,0.815,200,-0.5673571228981018,0.0,594.8872264667422,596.2021210758602,4283.284029268594,3149.0425987820895
1253,1253,1253,0.88,2.1250348254397977e-05,499.62078890663616,250800000,50,4615.262209823651,4315.942785319674,4613.005348459525,0.88,94.41185097100919,0.0,3147.774226529857,0.0,50,4055.048336541504,4315.942785319674,0.0,499.62078890663616,4615.262209823651,652.9939166463577,4315.942785319674,1253,4055.048336541504,200,587.9032137506126,0.005525224842131138,4613.005348459525,0.0,3147.774226529857,0.88,2.5705172447487712e-05,4.454824193089735e-06,1253,0.88,200,-0.5420441627502441,0.0,587.9032137506126,652.9939166463577,4315.942785319674,94.41185097100919
1254,1254,1254,0.9,4.2149749788222834e-06,498.71677885546694,251000000,50,4618.181459963635,4323.814709446227,4615.983220019603,0.9,3140.1019058119673,0.0,3171.855379076675,0.0,50,4188.551408255019,4323.814709446227,0.0,498.71677885546694,4618.181459963635,541.2052056877569,4323.814709446227,1254,4188.551408255019,200,609.281248088562,0.0025989420246332884,4615.983220019603,0.0,3171.855379076675,0.9,-6.226306140888482e-06,-1.0441281119710766e-05,1254,0.9,200,-0.5523362159729004,0.0,609.281248088562,541.2052056877569,4323.814709446227,3140.1019058119673
1255,1255,1255,0.835,6.423769718821859e-06,488.1237217288955,251200000,50,4612.507003151594,4326.396088945799,4613.140893225869,0.9,3131.85029080598,0.0,3119.5899557993316,0.0,50,4013.7634173394945,4326.396088945799,0.0,488.1237217288955,4612.507003151594,586.7509461972411,4326.396088945799,1255,4013.7634173394945,200,585.4296044679074,0.0038845024537295103,4613.140893225869,0.0,3119.5899557993316,0.9,4.340540726843756e-06,-2.0832289919781033e-06,1255,0.835,200,-0.5488181114196777,0.0,585.4296044679074,586.7509461972411,4326.396088945799,3131.85029080598
1256,1256,1256,0.995,1.8179532162321266e-05,509.56647273805356,251400000,50,4622.9314082657365,4303.4428078114615,4611.629933590287,0.88,571.3249108266793,0.0,3178.8515064593666,0.0,50,4365.519459860659,4303.4428078114615,0.0,509.56647273805356,4622.9314082657365,481.55436035752524,4303.4428078114615,1256,4365.519459860659,200,631.5119759359237,0.003729629097506404,4611.629933590287,0.0,3178.8515064593666,0.88,-8.949443326855544e-06,-2.712897548917681e-05,1256,0.995,200,-0.5624246597290039,0.0,631.5119759359237,481.55436035752524,4303.4428078114615,571.3249108266793
1257,1257,1257,0.865,3.086070637436933e-05,501.1692703256803,251600000,50,4615.045958697279,4317.635567906036,4615.876254393841,0.92,309.93404094599026,0.0,3184.9866949857214,0.0,50,4089.9137303608095,4317.635567906037,0.0,501.1692703256803,4615.045958697279,702.2629206817044,4317.635567906036,1257,4089.9137303608095,200,599.6964627433858,0.0038749135565012693,4615.876254393841,0.0,3184.9866949857214,0.92,4.133483798796078e-06,-2.672722257557325e-05,1257,0.865,200,-0.5565891265869141,0.0,599.6964627433858,702.2629206817044,4317.635567906037,309.93404094599026
1258,1258,1258,0.92,3.938064651265449e-06,524.3330402003246,251800000,50,4616.837798911069,4284.939910054457,4613.630528174507,0.88,3048.5017480593906,0.0,3188.634026169858,0.0,50,4132.047201305202,4284.939910054457,0.0,524.3330402003246,4616.837798911069,553.3177408683723,4284.939910054457,1258,4132.047201305202,200,601.3485670921731,0.002328283153474331,4613.630528174507,0.0,3188.634026169858,0.88,-1.581394485583587e-06,-5.5194591368490364e-06,1258,0.92,200,-0.5581440925598145,0.0,601.3485670921731,553.3177408683723,4284.939910054457,3048.5017480593906
1259,1259,1259,0.91,5.843232429469936e-06,472.84311918271214,252000000,50,4613.232099628316,4363.825013946801,4612.249375888117,0.92,3181.624029155081,0.0,3188.188143749039,0.0,50,4353.903502486252,4363.8250139468,0.0,472.84311918271214,4613.232099628316,469.0347630777799,4363.825013946801,1259,4353.903502486252,200,629.1720737458625,0.003263504011556506,4612.249375888117,0.0,3188.188143749039,0.92,-1.40818356157979e-05,-1.9925068045267835e-05,1259,0.91,200,-0.5802856087684631,0.0,629.1720737458625,469.0347630777799,4363.8250139468,3181.624029155081
1260,1260,1260,0.875,1.340235485258745e-05,914.7673654626827,252200000,50,4615.037100818811,4108.43596256607,4617.01168887492,0.86,2168.313475114211,0.0,13.063693956241648,0.0,50,4250.622536852191,4108.43596256607,0.0,914.7673654626827,4615.037100818811,539.9942580054185,4108.43596256607,1260,4250.622536852191,200,616.4115687300911,0.0029019173234701157,4617.01168887492,0.0,13.063693956241648,0.86,4.045679816044867e-06,-9.356675036542583e-06,1260,0.875,200,-0.5727872252464294,0.0,616.4115687300911,539.9942580054185,4108.43596256607,2168.313475114211
1261,1261,1261,0.92,2.3166950427366828e-05,530.1673451566921,252400000,50,4618.30971963728,4275.319071649701,4612.131319148166,0.92,546.9620857892634,0.0,3146.200791040839,0.0,50,4139.612068863077,4275.3190716497,0.0,530.1673451566921,4618.30971963728,618.4543464380845,4275.319071649701,1261,4139.612068863077,200,604.6171610216632,0.004912126809358597,4612.131319148166,0.0,3146.200791040839,0.92,2.4471079086652026e-05,1.3041286592851975e-06,1261,0.92,200,-0.5380362868309021,0.0,604.6171610216632,618.4543464380845,4275.3190716497,546.9620857892634
1262,1262,1262,0.8,1.4056926374905743e-05,463.3911352171241,252600000,50,4617.802530109397,4338.337062104857,4614.573701736699,0.94,37.38808350391856,0.0,3187.8443798985672,0.0,50,4103.801833355619,4338.337062104858,0.0,463.3911352171241,4617.802530109397,681.2525445949962,4338.337062104857,1262,4103.801833355619,200,596.1175884364819,0.0035059242509305477,4614.573701736699,0.0,3187.8443798985672,0.94,2.4915701942518353e-05,1.085877556761261e-05,1262,0.8,200,-0.4970221519470215,0.0,596.1175884364819,681.2525445949962,4338.337062104858,37.38808350391856
1263,1263,1263,0.81,4.984333827451337e-06,498.14012803110325,252800000,50,4619.387587802503,4286.531049852946,4610.8821503628105,0.92,3144.379128445382,0.0,3189.457631677053,0.0,50,3913.1461217250744,4286.531049852946,0.0,498.14012803110325,4619.387587802503,591.2328905687588,4286.531049852946,1263,3913.1461217250744,200,572.3324288449085,0.002668543951585889,4610.8821503628105,0.0,3189.457631677053,0.92,1.2117825463064946e-05,7.133491635613609e-06,1263,0.81,200,-0.4801287353038788,0.0,572.3324288449085,591.2328905687588,4286.531049852946,3144.379128445382
1264,1264,1264,0.95,4.7539942897856236e-06,981.2420602369139,253000000,50,4619.218316552111,4106.2032023653965,4616.357438112889,0.9,3204.8355926422305,0.0,26.313855813264933,0.0,50,4317.9832297791,4106.2032023653965,0.0,981.2420602369139,4619.218316552111,469.79557174580884,4106.2032023653965,1264,4317.9832297791,200,627.4298332009515,0.002961591351777315,4616.357438112889,0.0,26.313855813264933,0.9,-5.345216777641326e-06,-1.009921106742695e-05,1264,0.95,200,-0.4916934669017792,0.0,627.4298332009515,469.79557174580884,4106.2032023653965,3204.8355926422305
1265,1265,1265,0.875,3.692067912197672e-05,761.0169394209306,253200000,50,4608.175666117244,4190.66507612365,4617.216384458102,0.86,12.990414560151558,0.0,168.57735673939297,0.0,50,3997.085280392602,4190.665076123649,0.0,761.0169394209306,4608.175666117244,721.7642801102864,4190.66507612365,1265,3997.085280392602,200,586.0196640004943,0.005363164935261011,4617.216384458102,0.0,168.57735673939297,0.86,-2.8693695639958605e-05,-6.561437476193532e-05,1265,0.875,200,-0.5312694311141968,0.0,586.0196640004943,721.7642801102864,4190.665076123649,12.990414560151558
1266,1266,1266,0.88,1.968033757293597e-05,525.6152034210053,253400000,50,4619.399012091976,4292.056966931575,4613.172889522633,0.92,33.24342401300663,0.0,3163.047784520411,0.0,50,4151.01719213976,4292.056966931574,0.0,525.6152034210053,4619.399012091976,721.7713547526465,4292.056966931575,1266,4151.01719213976,200,604.8733959084043,0.0036646625958383083,4613.172889522633,0.0,3163.047784520411,0.92,1.1870583875861485e-05,-7.809753697074484e-06,1266,0.88,200,-0.5167522430419922,0.0,604.8733959084043,721.7713547526465,4292.056966931574,33.24342401300663
1267,1267,1267,0.82,5.8184559748042375e-06,794.4952098916136,253600000,50,4619.789290869694,4218.402516454887,4616.36743039053,0.88,3124.780103035873,0.0,19.83595741642725,0.0,50,4177.4899270964725,4218.4025164548875,0.0,794.4952098916136,4619.789290869694,590.4009653220862,4218.402516454887,1267,4177.4899270964725,200,606.6675110451765,0.0032536680810153484,4616.36743039053,0.0,19.83595741642725,0.88,-4.0716804505791515e-05,-4.653526048059575e-05,1267,0.82,200,-0.5802856087684631,0.0,606.6675110451765,590.4009653220862,4218.4025164548875,3124.780103035873
1268,1268,1268,0.935,1.4465496860793792e-05,526.7190782567504,253800000,50,4619.121017919512,4272.050371693414,4617.78881086559,0.92,314.88894567844665,0.0,3195.7272590754187,0.0,50,4193.708030705293,4272.050371693413,0.0,526.7190782567504,4619.121017919512,600.0040338763774,4272.050371693414,1268,4193.708030705293,200,610.809158247987,0.003936950583010912,4617.78881086559,0.0,3195.7272590754187,0.92,-1.5415967936860397e-05,-2.988146479765419e-05,1268,0.935,200,-0.6051463484764099,0.0,610.809158247987,600.0040338763774,4272.050371693413,314.88894567844665
1269,1269,1269,0.865,3.101293259533122e-06,746.0951452114105,254000000,50,4615.217978639292,4211.79188807566,4610.444141848912,0.9,3167.746320767822,0.0,455.42209620434204,0.0,50,4181.977131213028,4211.79188807566,0.0,746.0951452114105,4615.217978639292,572.9159689328714,4211.79188807566,1269,4181.977131213028,200,609.6951174532219,0.0020118816755712032,4610.444141848912,0.0,455.42209620434204,0.9,-2.0013585526612587e-05,-2.311487878614571e-05,1269,0.865,200,-0.6371068954467773,0.0,609.6951174532219,572.9159689328714,4211.79188807566,3167.746320767822
1270,1270,1270,0.905,2.2548698325408623e-05,514.9656632025103,254200000,50,4615.384973630403,4314.272768406192,4617.069878556556,0.88,539.0122155804725,0.0,3164.349324936349,0.0,50,4115.877982232053,4314.272768406192,0.0,514.9656632025103,4615.384973630403,620.9107325855724,4314.272768406192,1270,4115.877982232053,200,599.7137900497626,0.0049841939471662045,4617.069878556556,0.0,3164.349324936349,0.88,1.1425627235439606e-05,-1.1123071089969017e-05,1270,0.905,200,-0.6167178750038147,0.0,599.7137900497626,620.9107325855724,4314.272768406192,539.0122155804725
1271,1271,1271,0.9,5.7636772908153944e-05,523.4599536562663,254400000,50,4612.328570191558,4305.500214708738,4612.362745278963,0.86,281.0788671426563,0.0,2989.250010580918,0.0,50,4193.933815645288,4305.500214708738,0.0,523.4599536562663,4612.328570191558,714.9981018819217,4305.500214708738,1271,4193.933815645288,200,609.7848096798963,0.006910131778568029,4612.362745278963,0.0,2989.250010580918,0.86,-8.66637310537044e-06,-6.630314601352438e-05,1271,0.9,200,-0.6251274347305298,0.0,609.7848096798963,714.9981018819217,4305.500214708738,281.0788671426563
1272,1272,1272,0.905,5.291347946467795e-06,495.1214947586647,254600000,50,4618.297660077605,4310.216954338571,4611.261206632424,0.9,3199.239156777032,0.0,3166.213070011992,0.0,50,4173.767228943509,4310.216954338571,0.0,495.1214947586647,4618.297660077605,556.9845346123836,4310.216954338571,1272,4173.767228943509,200,606.906426763106,0.0028951880522072315,4611.261206632424,0.0,3166.213070011992,0.9,4.9920427045435645e-06,-2.9930524192423036e-07,1272,0.905,200,-0.6170936822891235,0.0,606.906426763106,556.9845346123836,4310.216954338571,3199.239156777032
1273,1273,1273,0.875,1.7951255358639173e-05,512.1835609493396,254800000,50,4619.334050323472,4298.195323343791,4611.195569864931,0.9,2585.8830160303787,0.0,3199.088313482983,0.0,50,4100.430442209672,4298.195323343791,0.0,512.1835609493396,4619.334050323472,587.356565792308,4298.195323343791,1273,4100.430442209672,200,598.4542692996469,0.004744436126202345,4611.195569864931,0.0,3199.088313482983,0.9,3.122822818113491e-06,-1.4828432540525682e-05,1273,0.875,200,-0.6137433648109436,0.0,598.4542692996469,587.356565792308,4298.195323343791,2585.8830160303787
1274,1274,1274,0.87,7.5795142038259655e-06,514.5613006730879,255000000,50,4613.044289001798,4287.844992719465,4615.842081194107,0.88,726.6836291922746,0.0,3188.4841333158543,0.0,50,4135.024981036706,4287.844992719467,0.0,514.5613006730879,4613.044289001798,628.6089016673237,4287.844992719465,1274,4135.024981036706,200,603.3180653770823,0.0027464390732347965,4615.842081194107,0.0,3188.4841333158543,0.88,1.9977156625827774e-05,1.2397642422001809e-05,1274,0.87,200,-0.5817718505859375,0.0,603.3180653770823,628.6089016673237,4287.844992719467,726.6836291922746
1275,1275,1275,0.895,3.769049726543017e-05,531.970452365001,255200000,50,4616.564162017463,4277.514500288727,4615.470791979374,0.9,859.8005101755665,0.0,3142.0027845737086,0.0,50,4279.2239534911905,4277.514500288727,0.0,531.970452365001,4616.564162017463,564.4942650417854,4277.514500288727,1275,4279.2239534911905,200,621.2310274458501,0.005748098250478506,4615.470791979374,0.0,3142.0027845737086,0.9,-1.4823774108663201e-05,-5.251427137409337e-05,1275,0.895,200,-0.6001119017601013,0.0,621.2310274458501,564.4942650417854,4277.514500288727,859.8005101755665
1276,1276,1276,0.835,1.5948702639434487e-05,574.9784904084725,255400000,50,4613.478818413384,4238.283899207423,4615.7442371087145,0.92,1049.2069583154102,0.0,2985.1323041367236,0.0,50,4073.0219194330543,4238.283899207422,0.0,574.9784904084725,4613.478818413384,627.9213265126201,4238.283899207423,1276,4073.0219194330543,200,594.3319134614211,0.0038138150703161955,4615.7442371087145,0.0,2985.1323041367236,0.92,5.631722160615027e-06,-1.031698047881946e-05,1276,0.835,200,-0.5920333862304688,0.0,594.3319134614211,627.9213265126201,4238.283899207422,1049.2069583154102
1277,1277,1277,0.88,7.436254236381501e-06,507.81943420421953,255600000,50,4615.737158262191,4307.983653130405,4613.030078091032,0.9,3086.0988505759956,0.0,3191.7873324255215,0.0,50,4186.188588122951,4307.9836531304045,0.0,507.81943420421953,4615.737158262191,584.60600079069,4307.983653130405,1277,4186.188588122951,200,608.537691250042,0.0035152030177414417,4613.030078091032,0.0,3191.7873324255215,0.9,-2.7388930902816355e-05,-3.4825185139197856e-05,1277,0.88,200,-0.6243042945861816,0.0,608.537691250042,584.60600079069,4307.9836531304045,3086.0988505759956
1278,1278,1278,0.815,6.7371438490226865e-06,695.0200595531422,255800000,50,4611.798621937876,4231.557471858819,4618.141846119277,0.94,454.6745979724133,0.0,887.5507571038348,0.0,50,4005.2742631804686,4231.557471858819,0.0,695.0200595531422,4611.798621937876,673.6486961157707,4231.557471858819,1278,4005.2742631804686,200,585.4966463548352,0.00317084277048707,4618.141846119277,0.0,887.5507571038348,0.94,3.224369720555842e-05,2.5506553356535733e-05,1278,0.815,200,-0.5798644423484802,0.0,585.4966463548352,673.6486961157707,4231.557471858819,454.6745979724133
1279,1279,1279,0.905,1.9204393538529985e-05,744.6964459277698,256000000,50,4616.875049185711,4198.053478355772,4613.583132218643,0.9,20.15325027204369,0.0,499.45904499999756,0.0,50,4254.606842952772,4198.053478355772,0.0,744.6964459277698,4616.875049185711,636.0995418835304,4198.053478355772,1279,4254.606842952772,200,616.061164623775,0.00404145335778594,4613.583132218643,0.0,499.45904499999756,0.9,5.581674486165866e-06,-1.3622719052364118e-05,1279,0.905,200,-0.572932243347168,0.0,616.061164623775,636.0995418835304,4198.053478355772,20.15325027204369
1280,1280,1280,0.865,5.4797819757368416e-06,764.6150380978511,256200000,50,4613.917541994149,4220.6907698277255,4616.52556148622,0.94,3187.8784603210775,0.0,134.95084042587672,0.0,50,4179.261427985794,4220.6907698277255,0.0,764.6150380978511,4613.917541994149,579.2380316685835,4220.6907698277255,1280,4179.261427985794,200,607.6758629794048,0.0029646020848304033,4616.52556148622,0.0,134.95084042587672,0.94,-1.5899691788945347e-05,-2.137947376468219e-05,1280,0.865,200,-0.6017650961875916,0.0,607.6758629794048,579.2380316685835,4220.6907698277255,3187.8784603210775
1281,1281,1281,0.92,6.344798384816386e-05,558.0759402363693,256400000,50,4617.111493255558,4247.254653334334,4615.313099092091,0.9,372.143782016815,0.0,3166.303245569465,0.0,50,4197.585397063309,4247.254653334335,0.0,558.0759402363693,4617.111493255558,605.3136825018967,4247.254653334334,1281,4197.585397063309,200,609.1847133473399,0.006777061615139246,4615.313099092091,0.0,3166.303245569465,0.9,1.7061629478121176e-05,-4.638635437004268e-05,1281,0.92,200,-0.5858478546142578,0.0,609.1847133473399,605.3136825018967,4247.254653334335,372.143782016815
1282,1282,1282,0.815,1.9629418943623023e-05,518.4749707208358,256600000,50,4614.2010539396915,4308.386453820549,4615.109799162648,0.92,138.2191059025187,0.0,3152.098748480016,0.0,50,4115.910075756273,4308.386453820549,0.0,518.4749707208358,4614.2010539396915,667.856063366703,4308.386453820549,1282,4115.910075756273,200,599.4785224345555,0.004477816633880138,4615.109799162648,0.0,3152.098748480016,0.92,-1.5672500239816145e-06,-2.1196668967604637e-05,1282,0.815,200,-0.5863250494003296,0.0,599.4785224345555,667.856063366703,4308.386453820549,138.2191059025187
1283,1283,1283,0.845,3.4950068766193e-05,788.2545754781619,256800000,50,4618.20384105142,4198.354074440369,4616.112938095437,0.88,361.5528266297942,0.0,141.89847773943276,0.0,50,4174.786966752918,4198.354074440368,0.0,788.2545754781619,4618.20384105142,634.1951964201934,4198.354074440369,1283,4174.786966752918,200,607.8009418809781,0.004704679828137159,4616.112938095437,0.0,141.89847773943276,0.88,6.88605632603867e-06,-2.806401244015433e-05,1283,0.845,200,-0.576291561126709,0.0,607.8009418809781,634.1951964201934,4198.354074440368,361.5528266297942
1284,1284,1284,0.84,8.898565852177853e-06,557.7098149392913,257000000,50,4617.558013853898,4262.140007372505,4610.561694505199,0.88,32.56683719831988,0.0,3184.4740676237825,0.0,50,4077.794604742372,4262.140007372505,0.0,557.7098149392913,4617.558013853898,650.8654066942254,4262.140007372505,1284,4077.794604742372,200,592.1945511485122,0.0032636348623782396,4610.561694505199,0.0,3184.4740676237825,0.88,1.0165141247853171e-05,1.2665753956753178e-06,1284,0.84,200,-0.5619081854820251,0.0,592.1945511485122,650.8654066942254,4262.140007372505,32.56683719831988
1285,1285,1285,0.83,4.675271156884264e-06,952.7503659610649,257200000,50,4615.948517630654,4147.866692726113,4609.357073476533,0.86,3174.482837630181,0.0,41.48591130089839,0.0,50,4148.1462964780485,4147.866692726113,0.0,952.7503659610649,4615.948517630654,593.142851176268,4147.866692726113,1285,4148.1462964780485,200,603.1156107438527,0.0026791677810251713,4609.357073476533,0.0,41.48591130089839,0.86,1.9595754565671086e-05,1.4920483408786822e-05,1285,0.83,200,-0.5343971252441406,0.0,603.1156107438527,593.142851176268,4147.866692726113,3174.482837630181
1286,1286,1286,0.85,2.4110640879371203e-05,562.3313307197272,257400000,50,4613.35398035615,4255.0217456278215,4610.84899296726,0.9,20.491344698443353,0.0,3024.496150233534,0.0,50,4126.159080227472,4255.021745627822,0.0,562.3313307197272,4613.35398035615,842.3775673775943,4255.0217456278215,1286,4126.159080227472,200,599.4181702904815,0.0044094561599195,4610.84899296726,0.0,3024.496150233534,0.9,4.201807314530015e-06,-1.990883356484119e-05,1286,0.85,200,-0.5296440124511719,0.0,599.4181702904815,842.3775673775943,4255.021745627822,20.491344698443353
1287,1287,1287,0.88,1.1741881280613597e-05,527.7990129716113,257600000,50,4616.700701589698,4263.745862466974,4611.969358197641,0.94,537.1419685603867,0.0,3198.0432044317645,0.0,50,4175.303537878776,4263.7458624669725,0.0,527.7990129716113,4616.700701589698,610.9407693600822,4263.745862466974,1287,4175.303537878776,200,607.4644484110559,0.003841061843559146,4611.969358197641,0.0,3198.0432044317645,0.94,-9.670266990724485e-06,-2.1412148271338083e-05,1287,0.88,200,-0.5429844260215759,0.0,607.4644484110559,610.9407693600822,4263.7458624669725,537.1419685603867
1288,1288,1288,0.875,1.1135196473333053e-05,794.542169462439,257800000,50,4616.006736161837,4206.0081606734075,4615.536796061791,0.86,751.9668801880571,0.0,37.17950655881907,0.0,50,4122.809719010052,4206.008160673407,0.0,794.542169462439,4616.006736161837,632.7195773899653,4206.0081606734075,1288,4122.809719010052,200,601.1041869754822,0.003536126110702753,4615.536796061791,0.0,37.17950655881907,0.86,-1.3756018233834766e-05,-2.489121470716782e-05,1288,0.875,200,-0.5703821778297424,0.0,601.1041869754822,632.7195773899653,4206.008160673407,751.9668801880571
